Binomial,Normal,Uniform
,5.006179941,
,3.305292224,
,3.00845804,
,4.201306507,
,2.80005155,
,4.547784915,
,3.967716897,
,3.889039476,
,5.96583133,
,4.066526374,
,3.5717346,
,4.081434488,
,5.010627969,
,4.549786223,
,3.838951872,
,3.621918811,
,5.84850264,
,5.357311796,
,2.997900329,
,4.725567738,
,4.785790012,
,3.737165857,
,5.234304599,
,5.086852568,
,2.72972308,
,3.361841366,
,3.606065974,
,5.307478424,
,3.803237481,
,3.354328328,
,4.337216443,
,3.598490903,
,1.785718093,
,3.992350878,
,3.343176733,
,3.559725738,
,3.494249015,
,3.225217549,
,4.453220081,
,4.890718324,
,3.165670513,
,4.782969063,
,3.980044056,
,3.776840153,
,3.159501848,
,3.356402854,
,2.198264057,
,5.031643732,
,5.307824178,
,5.123429311,
,3.761980851,
,3.328101843,
,4.347186372,
,4.602877821,
,4.22970921,
,4.24330956,
,5.588100796,
,2.92210894,
,2.495913814,
,5.680254501,
,5.883842803,
,2.731295246,
,2.268765404,
,3.31431743,
,2.504972578,
,5.053548288,
,4.309452368,
,4.064025756,
,3.939138265,
,3.525761473,
,3.586097643,
,4.211881506,
,3.643159315,
,4.589828645,
,2.509800936,
,4.643672768,
,4.676716715,
,3.243194742,
,4.003164854,
,3.954681957,
,3.710955643,
,3.589390445,
,5.743816356,
,5.159859618,
,5.079744265,
,3.675715138,
,4.253002885,
,5.330737523,
,3.575198245,
,3.9952003,
,4.422088969,
,3.312730011,
,4.168472046,
,4.3887613,
,5.359573436,
,5.447744865,
,4.668697248,
,3.064716342,
,2.120538477,
,4.227662141,
,2.931383292,
,3.963039044,
,6.446096336,
,3.875695391,
,4.278448372,
,2.912850859,
,5.016465116,
,3.023105822,
,3.585883072,
,4.532274781,
,3.648050722,
,2.681994742,
,3.247201424,
,4.017442475,
,4.816572319,
,6.618306413,
,4.772018819,
,4.314750546,
,4.719264839,
,2.421885772,
,3.214453402,
,4.032078053,
,4.254289295,
,3.279239633,
,3.08128001,
,3.943931031,
,3.512128583,
,4.75898388,
,3.865308524,
,3.425110346,
,4.344855581,
,4.111660537,
,3.171363257,
,2.537689076,
,4.77572856,
,3.036830236,
,3.431159013,
,3.197013145,
,4.954040184,
,3.867112548,
,3.037202431,
,3.370068286,
,4.510252263,
,3.759217867,
,3.664373379,
,2.933166978,
,4.327537355,
,5.07056347,
,3.873866961,
,4.302721345,
,3.875479803,
,4.424141123,
,1.449530961,
,4.690398418,
,4.026226669,
,2.990834737,
,2.523106378,
,3.443274653,
,4.145101085,
,3.607021883,
,4.858900788,
,4.455259015,
,3.74268369,
,3.973633364,
,3.650060165,
,3.796336631,
,3.672532164,
,3.430628179,
,3.253599914,
,3.724069902,
,2.673822736,
,5.31246949,
,3.097428772,
,4.239356774,
,4.219218616,
,6.157094505,
,5.612332075,
,5.855678059,
,2.895561107,
,2.069431915,
,4.629974794,
,4.167674777,
,3.495760164,
,2.624945273,
,1.654445332,
,4.601062611,
,4.152147356,
,3.647151761,
,3.580856413,
,3.688652453,
,2.443871682,
,4.201529213,
,2.321124817,
,4.556731817,
,3.844992404,
,4.330585078,
,2.170148126,
,4.834921706,
,2.688958641,
,4.34597013,
,5.698209322,
,4.028585934,
,3.775017824,
,3.577229043,
,4.475056503,
,3.4119188,
,4.816669944,
,3.366096179,
,4.008162021,
,3.557686804,
,2.987395498,
,3.86472786,
,4.527544048,
,4.484424412,
,3.753142759,
,3.495515086,
,2.882515999,
,3.387441426,
,3.590739903,
,3.85224511,
,3.416429878,
,3.9239627,
,4.876965436,
,4.617733055,
,4.300460721,
,3.618478555,
,4.794517259,
,4.35160796,
,3.155979222,
,4.417563655,
,2.819287696,
,4.728685629,
,2.644421412,
,4.042418143,
,4.279996131,
,3.776862525,
,3.443498376,
,3.787010415,
,2.645775956,
,4.247450477,
,2.532864786,
,4.270404498,
,3.487972556,
,5.32257772,
,4.260954218,
,4.195531392,
,4.908268408,
,3.475813189,
,3.032833723,
,4.579512962,
,3.408786673,
,3.492644308,
,6.434967114,
,3.939699608,
,4.631780852,
,3.850729893,
,4.348897856,
,3.981601985,
,3.318211234,
,3.836245836,
,4.123435507,
,4.492405236,
,3.564953747,
,3.426682511,
,3.988186572,
,2.387281863,
,3.462413174,
,5.761437625,
,4.567213259,
,3.792411302,
,3.739622747,
,3.77536968,
,4.888961078,
,4.774886546,
,4.62333631,
,6.361423128,
,3.066186815,
,2.16529943,
,4.845487552,
,5.037208344,
,3.782252225,
,4.014566612,
,3.451837158,
,4.949992824,
,3.004231702,
,4.8517213,
,2.983704062,
,3.43621923,
,2.871392878,
,2.970107781,
,4.78926586,
,2.806950367,
,3.430133954,
,3.659934503,
,4.138891744,
,4.923595496,
,3.204545506,
,3.661652088,
,4.56528517,
,4.825319904,
,3.982805007,
,3.946233348,
,3.709308225,
,3.620125973,
,4.180197186,
,3.403681711,
,4.074824478,
,3.43735005,
,3.603698573,
,3.373044824,
,3.736270963,
,2.8118133,
,5.102437954,
,4.285162108,
,3.793565511,
,3.713503039,
,3.032327294,
,3.781766135,
,3.793712965,
,2.331196438,
,3.869823669,
,6.265588155,
,4.699046345,
,1.714012707,
,4.445905343,
,4.316595247,
,3.189297739,
,5.565036946,
,3.419191845,
,4.430642322,
,3.955365331,
,3.699846759,
,3.466619174,
,1.150799196,
,3.299516093,
,3.894204436,
,4.119326115,
,2.850301862,
,3.625900071,
,3.672009465,
,2.769698386,
,4.643524297,
,3.530553222,
,3.336778243,
,5.164205953,
,3.609497077,
,5.770541134,
,4.39020635,
,3.966768106,
,3.526575013,
,4.054172774,
,4.514151151,
,3.502995583,
,3.125274201,
,3.349585391,
,5.099090238,
,3.617756539,
,4.913810647,
,4.469912898,
,3.798418275,
,3.691750005,
,2.80060069,
,4.78174672,
,2.758333236,
,4.48086721,
,3.891929575,
,4.234676887,
,3.313616769,
,4.268372683,
,1.127239087,
,3.855194192,
,2.975332739,
,4.213677394,
,4.960603415,
,3.878119739,
,3.309896859,
,5.024893387,
,5.00800227,
,2.985941296,
,4.853332109,
,3.519198242,
,4.01068196,
,3.557808835,
,4.247450477,
,2.570665906,
,3.999123595,
,4.877463729,
,2.285329072,
,3.200221543,
,4.931159381,
,3.06773254,
,3.305740688,
,4.353188261,
,3.720020509,
,4.852465689,
,2.64062625,
,4.449913042,
,4.112836102,
,3.317784126,
,5.835372109,
,5.838447289,
,3.701279605,
,3.612600731,
,4.411279061,
,3.271685918,
,1.791347787,
,5.097145879,
,4.37638126,
,2.316902546,
,3.035583487,
,6.144208037,
,3.522525619,
,4.1849808,
,3.847355737,
,5.589748214,
,3.807911266,
,3.952337946,
,2.955313562,
,2.372552727,
,2.914813523,
,3.604442962,
,3.473151897,
,5.479920359,
,4.296319804,
,4.253274404,
,2.517785828,
,4.266894075,
,5.426267418,
,4.450148969,
,3.836584472,
,2.506766433,
,2.684142487,
,4.517531409,
,3.534307708,
,2.744458317,
,3.922704764,
,3.579565936,
,3.081784404,
,5.087619329,
,4.065133187,
,3.475795901,
,2.748855499,
,3.793937706,
,1.865428709,
,2.591317611,
,3.12007975,
,3.271296435,
,4.449083232,
,3.92046753,
,4.042034762,
,5.800105165,
,2.150794017,
,2.531384144,
,4.549035732,
,4.884317801,
,3.318486821,
,3.724302778,
,2.62944008,
,4.526441702,
,4.847562079,
,3.50235187,
,4.349509028,
,5.218363289,
,3.111079968,
,3.662609014,
,4.565111276,
,3.323543987,
,4.958815662,
,3.711152926,
,3.128668695,
,2.879034049,
,4.348685319,
,4.353001147,
,4.328914271,
,3.651608941,
,5.004024061,
,4.18854207,
,3.845522222,
,5.746102402,
,3.218973632,
,4.871553363,
,2.671211274,
,4.484581018,
,5.930621333,
,3.280082664,
,5.877741255,
,4.077676952,
,4.239899812,
,4.943118414,
,3.229063558,
,1.771139462,
,2.534032215,
,2.956454551,
,4.618973703,
,4.484788471,
,4.527820652,
,4.418034491,
,5.031588819,
,4.775063491,
,3.405015916,
,3.829509728,
,3.416236662,
,4.617240864,
,2.402771658,
,4.248717565,
,3.43117325,
,3.34517804,
,3.644123359,
,4.587207013,
,3.308064361,
,4.203866106,
,4.796075187,
,5.91454579,
,3.271003561,
,4.517608695,
,4.156437761,
,4.211322197,
,2.293440062,
,4.440460728,
,3.555181102,
,2.893734711,
,5.564024089,
,3.79091744,
,5.434935683,
,2.980958366,
,3.916832024,
,4.233262345,
,3.667131278,
,4.318122667,
,3.505799244,
,2.816407765,
,2.454386682,
,3.036657359,
,4.786231357,
,4.262283339,
,2.596634093,
,4.447864956,
,5.495873872,
,3.239657878,
,2.69051657,
,3.349034218,
,5.504647897,
,4.090233936,
,5.072273937,
,4.786678804,
,5.039213719,
,4.051843,
,4.213161814,
,4.460237878,
,4.784126323,
,4.571831114,
,3.153630126,
,4.371976959,
,5.139307572,
,5.472936121,
,4.393049671,
,3.850415663,
,3.480540871,
,3.488622371,
,3.818759818,
,4.096317179,
,2.995703772,
,3.396461547,
,3.044227346,
,5.01128897,
,3.063327223,
,3.309290772,
,4.729238836,
,4.439596343,
,2.815724392,
,4.3752901,
,4.668733857,
,3.419661664,
,3.828105355,
,3.091740096,
,4.27725857,
,3.414969574,
,2.77886291,
,2.106423564,
,5.052999149,
,4.063149167,
,4.401417943,
,4.11683465,
,3.753306484,
,1.912874342,
,3.120392963,
,2.952573967,
,3.899395836,
,3.452515447,
,3.796591879,
,3.912176544,
,3.312066976,
,3.532623681,
,3.789132737,
,3.305693909,
,3.980762005,
,4.092718283,
,4.214420766,
,5.714724177,
,4.604949296,
,3.941296179,
,4.612394201,
,2.820438854,
,2.895302808,
,3.816485974,
,4.407393392,
,3.751741437,
,3.476969432,
,4.141913027,
,4.570277253,
,5.083838404,
,3.45183309,
,4.888413973,
,3.860344915,
,4.194914119,
,3.381891051,
,3.381185306,
,4.454224803,
,4.125665623,
,3.443031608,
,4.347184338,
,4.573612766,
,3.353197507,
,4.331145404,
,3.341922865,
,5.281197025,
,1.833716933,
,5.407857015,
,3.150707485,
,5.746647474,
,3.989840091,
,3.396494088,
,3.40898599,
,2.353418274,
,3.513148558,
,4.737270506,
,3.702869059,
,2.709411029,
,2.423980637,
,3.7038209,
,2.83932111,
,4.051900964,
,4.963103016,
,3.022363467,
,3.755425755,
,2.810509603,
,3.507874787,
,3.186045614,
,5.330904298,
,4.065094544,
,2.9470541,
,3.569721089,
,3.823764104,
,3.483231654,
,4.297946884,
,3.216130311,
,4.84818647,
,5.31504841,
,4.244918335,
,4.192722647,
,2.500412689,
,3.661690732,
,5.200091188,
,2.48367411,
,3.944768977,
,5.929872877,
,5.431046963,
,5.279338087,
,3.649624921,
,4.224248325,
,5.288754808,
,4.289362006,
,3.884795849,
,3.777676065,
,4.676478755,
,3.892561085,
,3.688333139,
,4.400735587,
,5.553423668,
,3.829734468,
,3.355439826,
,4.189328152,
,4.60249139,
,3.579695086,
,4.382377047,
,3.410831708,
,4.804519729,
,3.229616765,
,4.63495569,
,4.495775324,
,3.927699897,
,3.25626629,
,2.954076981,
,2.675425409,
,3.99832836,
,3.656036631,
,3.535322598,
,2.839955671,
,4.911894761,
,2.776007386,
,4.22857534,
,5.222577424,
,4.623305802,
,5.052816102,
,3.150233598,
,4.09570194,
,3.91928688,
,3.661681579,
,4.985312649,
,4.848696966,
,3.399746213,
,3.024057663,
,4.76634438,
,4.002352331,
,5.504676371,
,4.150547733,
,4.080889416,
,4.001522521,
,3.557927815,
,2.843372538,
,5.238034678,
,4.153064622,
,3.407663988,
,3.112853484,
,3.83950813,
,4.64030573,
,5.858997301,
,4.111754094,
,4.153292413,
,3.320899983,
,4.500847744,
,4.535150644,
,3.83922034,
,4.011045002,
,5.204305323,
,4.835116956,
,4.163651824,
,3.350834175,
,3.493230056,
,3.386406197,
,4.160641727,
,3.890334021,
,4.282836401,
,5.851838152,
,3.772607713,
,5.507775957,
,3.965852874,
,3.510893019,
,6.041994914,
,4.463567289,
,2.838151647,
,2.981019381,
,4.263832115,
,3.739671559,
,4.245420695,
,4.371574257,
,3.569934643,
,3.495367632,
,4.045349936,
,3.713186775,
,4.730965574,
,4.768160607,
,4.424460437,
,3.202211664,
,2.66063119,
,4.891283734,
,4.153570033,
,3.768240021,
,3.047672686,
,2.586908226,
,5.727822166,
,4.224683569,
,4.53207343,
,4.317416922,
,3.916064246,
,3.371375034,
,3.758262974,
,3.419824372,
,2.504179377,
,5.255777978,
,3.230889954,
,4.910237174,
,2.696475748,
,3.124965056,
,3.620820533,
,3.854415227,
,4.52732846,
,5.663650157,
,5.01741289,
,3.039095944,
,3.387943786,
,3.093308194,
,2.428601542,
,3.360578346,
,4.90873416,
,3.792066564,
,5.187131501,
,4.962879292,
,4.283101819,
,2.566793458,
,3.372530261,
,4.082092438,
,4.482321412,
,4.603963897,
,3.27788509,
,4.271972596,
,4.455208169,
,3.259969929,
,3.446203396,
,4.198670638,
,2.389104192,
,2.650242289,
,4.072055393,
,3.467922871,
,5.67787083,
,3.744237551,
,3.055016915,
,4.573781575,
,4.792452902,
,5.495190498,
,4.064376595,
,2.114925054,
,3.97803258,
,4.221990753,
,4.025865661,
,4.098297131,
,4.352673697,
,3.664725234,
,4.166838865,
,4.59623527,
,3.951913889,
,3.422147028,
,4.326894659,
,3.560529108,
,4.004672953,
,2.773404059,
,4.475802925,
,1.612857185,
,3.044123619,
,4.178427738,
,4.713370745,
,3.643051521,
,3.522702564,
,3.480542905,
,3.499703798,
,3.664288974,
,4.618351346,
,4.367262497,
,4.019349208,
,3.034096743,
,2.703069487,
,3.388063784,
,4.176523038,
,4.561004935,
,3.040590823,
,3.274438732,
,3.049995342,
,3.409599195,
,3.459317655,
,3.22718123,
,5.982931934,
,3.050040086,
,3.701176896,
,5.226238353,
,3.869429102,
,3.398972334,
,3.530319329,
,3.539636392,
,3.20499397,
,4.632767268,
,4.289382345,
,4.074174663,
,3.879309541,
,3.815258546,
,3.647805643,
,2.576189841,
,2.758426793,
,5.070990578,
,3.50700735,
,4.747388906,
,5.516773706,
,4.967970017,
,3.075357441,
,2.987655831,
,2.880262494,
,3.595187932,
,4.052762299,
,4.196068328,
,2.871301354,
,5.365992264,
,4.874311263,
,2.605253545,
,2.707718866,
,3.050806848,
,3.830164627,
,2.922534015,
,2.326620278,
,3.908710865,
,2.605172191,
,5.579294229,
,2.362839063,
,1.364532337,
,5.627724245,
,3.891707886,
,4.297192326,
,3.068523708,
,3.712523741,
,6.51222084,
,4.142020821,
,3.245401468,
,4.384100734,
,5.385936189,
,4.767084701,
,4.260481348,
,4.33804422,
,4.242950585,
,3.901513073,
,4.072385893,
,4.485840988,
,4.08133788,
,3.866370193,
,5.154476019,
,4.143034695,
,4.045922465,
,5.03067562,
,5.2633561,
,3.579507971,
,5.291366271,
,3.459523074,
,6.107924168,
,3.613845447,
,4.704135036,
,3.898934152,
,3.404729144,
,3.711333939,
,5.418494046,
,2.954213249,
,3.720435414,
,4.200861094,
,3.284045619,
,3.360690208,
,3.359659046,
,4.143361127,
,5.311448497,
,4.691740759,
,4.306946666,
,3.892806164,
,3.850074993,
,4.754480938,
,3.940645347,
,5.216305033,
,5.338010567,
,4.547398484,
,3.099232796,
,4.457333541,
,2.747537565,
,2.442370701,
,5.965099144,
,3.506472448,
,4.486779609,
,5.625430063,
,4.666588146,
,4.031345868,
,3.82726029,
,3.934565155,
,3.442162137,
,3.723012301,
,4.108072827,
,4.589909999,
,3.533549082,
,2.741126872,
,3.964034613,
,3.609816392,
,3.448325717,
,4.193552457,
,4.036571843,
,3.210834167,
,2.899175257,
,2.647102026,
,4.369727522,
,3.014689754,
,4.144187887,
,3.859666626,
,4.299989885,
,3.843066349,
,3.415327532,
,3.74767679,
,5.023782905,
,4.070413059,
,3.134353304,
,4.445895173,
,4.226508949,
,3.562285337,
,4.096078202,
,2.851015743,
,4.900753336,
,5.422618693,
,4.421842873,
,3.499274656,
,4.430580289,
,3.398901149,
,2.573932268,
,6.068744098,
,4.775988893,
,5.038741866,
,4.124528701,
,3.755637275,
,1.771318441,
,2.777888696,
,3.105311971,
,5.320617089,
,2.441044632,
,4.058741816,
,4.111531388,
,4.252795432,
,2.702882373,
,5.451873579,
,2.9136705,
,4.543957211,
,3.215674728,
,3.712696618,
,4.499053889,
,3.483646559,
,3.359850228,
,3.37862469,
,3.89113434,
,3.0092187,
,4.068570392,
,3.190013654,
,3.100770386,
,2.591732516,
,4.589049681,
,3.804242202,
,4.176044066,
,4.497030209,
,2.132123282,
,3.058484628,
,2.881499074,
,2.472329299,
,3.65102421,
,3.827391474,
,2.626848956,
,4.872615033,
,4.601712426,
,4.564212315,
,3.068834887,
,3.337422973,
,3.081560681,
,3.423863597,
,2.380692191,
,5.111811965,
,2.852703838,
,3.704770708,
,2.937547889,
,5.157746448,
,3.353925625,
,3.326417815,
,4.803456026,
,3.47007265,
,3.118137424,
,4.242959738,
,3.988756049,
,4.012248024,
,3.100253788,
,4.181311736,
,5.758167195,
,5.489219117,
,4.645790005,
,4.123842277,
,3.887566969,
,4.043238801,
,3.242039515,
,4.650217694,
,4.48274852,
,3.545394219,
,2.725689957,
,3.115379525,
,4.412263444,
,5.669808652,
,2.483539876,
,3.579933046,
,4.293187677,
,5.690692215,
,4.56096019,
,1.626231777,
,3.192850873,
,5.449957693,
,2.889799212,
,3.361721369,
,5.253524473,
,4.960723412,
,4.528894524,
,3.910963353,
,5.248663574,
,4.250192105,
,3.620483931,
,2.686465142,
,4.076948834,
,3.891254337,
,4.345300994,
,3.554019774,
,3.898942287,
,3.495451019,
,4.943283156,
,4.156869953,
,3.840700983,
,5.741147945,
,3.678320499,
,4.113800147,
,3.681088568,
,3.201990991,
,3.678877774,
,5.163514445,
,3.104726223,
,3.40720027,
,3.88035494,
,2.003974514,
,4.58431488,
,3.946036065,
,4.019065486,
,5.206442899,
,3.395909357,
,2.978867569,
,3.537093064,
,2.902701952,
,5.575755331,
,3.022930911,
,5.053003216,
,4.089324806,
,5.692311159,
,4.67419881,
,3.642002055,
,5.571947966,
,2.132432427,
,3.558549156,
,4.155718795,
,4.086007598,
,4.276788751,
,3.626104473,
,3.259667903,
,3.471071269,
,1.37012949,
,3.623587584,
,4.869017153,
,4.239296775,
,3.648959853,
,4.906936237,
,2.573118728,
,4.978096552,
,4.89564634,
,3.685859978,
,3.417438667,
,3.256626281,
,3.51368346,
,5.124901818,
,2.780591682,
,3.460725079,
,4.078232192,
,2.321580399,
,3.000822971,
,3.172919151,
,4.652371541,
,4.137174158,
,3.999776461,
,4.429498281,
,3.189653662,
,2.591378626,
,3.378748754,
,5.246918531,
,2.05915691,
,4.551746853,
,3.307816231,
,4.603699496,
,3.605020575,
,4.314838001,
,3.05711178,
,3.735384205,
,3.523908637,
,2.451852506,
,3.604902612,
,3.135986484,
,3.93400483,
,4.816560116,
,5.538706735,
,4.290400286,
,4.365153396,
,3.475047445,
,3.240950389,
,3.36840053,
,4.593518047,
,3.756067434,
,4.884974734,
,5.033862662,
,4.012323277,
,3.941415159,
,3.46372704,
,5.723266344,
,5.229504714,
,3.988929943,
,3.456962458,
,3.407808391,
,4.43652523,
,4.170297426,
,3.761171379,
,4.592057744,
,4.008296255,
,5.213905091,
,3.000251459,
,4.54990622,
,4.945072943,
,4.564322143,
,4.031008249,
,5.768808294,
,4.577092681,
,2.675079655,
,5.59602874,
,3.72426922,
,5.2528411,
,4.906480655,
,5.445348991,
,3.379786017,
,4.321668683,
,3.913357193,
,3.738181765,
,3.382342566,
,5.071901743,
,2.795178448,
,3.414149933,
,2.600709926,
,4.030362502,
,3.077114687,
,5.935356134,
,5.412388431,
,3.481535423,
,2.937547889,
,5.162639889,
,4.337480844,
,3.713874216,
,4.490353082,
,5.180887584,
,3.978504433,
,4.385688154,
,2.691590442,
,2.316487641,
,4.708365442,
,3.434016572,
,4.97456579,
,5.816912894,
,3.422962601,
,4.385493921,
,3.545176598,
,3.248457326,
,4.221896179,
,2.997522033,
,4.881037202,
,2.180626517,
,3.800245689,
,3.471245164,
,4.315753233,
,4.778384767,
,4.273870177,
,3.852615271,
,5.054339455,
,3.34523092,
,4.072785544,
,3.854639968,
,4.474887693,
,4.298944487,
,3.306821679,
,3.63497714,
,4.936121973,
,4.880034514,
,3.944985581,
,5.288356174,
,2.751930679,
,1.998409903,
,3.761803906,
,3.906579391,
,4.507637749,
,2.692733465,
,5.294091629,
,2.729757656,
,3.52122599,
,3.935768177,
,4.077201031,
,4.098835085,
,6.186219226,
,4.172659741,
,3.750699089,
,4.807098649,
,3.380510068,
,3.410902893,
,2.777056852,
,4.174904094,
,5.156778336,
,4.116442117,
,4.499196258,
,4.73697153,
,3.977843432,
,4.674032034,
,4.877835923,
,5.623567058,
,3.738154308,
,3.017335792,
,3.724461418,
,4.532026652,
,3.942334459,
,3.533098584,
,3.490950111,
,3.807650934,
,3.666237401,
,5.236484885,
,3.286102857,
,3.070407052,
,4.062034618,
,4.925104612,
,4.702080848,
,3.318339367,
,5.059930507,
,3.796603065,
,4.021963722,
,4.075917672,
,2.073035896,
,4.093321319,
,3.258040823,
,5.467517947,
,3.276090218,
,4.301578321,
,4.927799462,
,3.214724921,
,3.716527373,
,0.917541103,
,4.766263026,
,3.458864107,
,3.917204219,
,3.350295205,
,3.729754511,
,3.460859313,
,2.603398675,
,3.722907557,
,2.932044293,
,2.449119013,
,3.585896292,
,4.694317646,
,4.07882811,
,4.193391783,
,4.932794595,
,2.143325723,
,4.266351037,
,4.49057884,
,4.49464247,
,3.741048475,
,3.985699174,
,3.060685253,
,2.63309694,
,3.358233318,
,3.987819462,
,3.797322031,
,4.276209104,
,1.628249355,
,3.977679707,
,2.684109945,
,4.380813017,
,3.251344375,
,2.3389332,
,3.416922069,
,3.496396759,
,4.027593416,
,2.789664683,
,4.237978841,
,5.217948384,
,4.000224925,
,4.322971364,
,4.374272158,
,4.82181965,
,2.965501112,
,4.19675882,
,2.074052821,
,2.67036926,
,3.661799542,
,3.645913147,
,3.181497927,
,5.638349073,
,3.172388317,
,3.091443154,
,4.737132204,
,6.048519502,
,3.942828684,
,3.912863985,
,3.339035816,
,4.730890321,
,4.162767099,
,3.948585495,
,4.417137563,
,3.913959213,
,2.438990444,
,3.563229043,
,3.619222944,
,5.045193236,
,4.574294105,
,4.098506618,
,4.122786709,
,5.435191948,
,3.753833251,
,3.393812458,
,3.939036573,
,4.986937694,
,3.77717167,
,4.216294958,
,4.687451371,
,3.870078917,
,2.847261257,
,1.97989374,
,4.874606171,
,4.741517183,
,4.816653673,
,3.235466115,
,4.083841548,
,3.447450145,
,3.503983017,
,2.182904428,
,5.056399744,
,3.673574512,
,4.303318279,
,4.98103343,
,3.67605174,
,2.47803628,
,5.370840961,
,4.56643938,
,4.65988763,
,3.773945985,
,4.465784184,
,3.388063784,
,4.182636789,
,4.101043845,
,3.97055615,
,5.102218298,
,3.30588204,
,3.045201559,
,3.879834274,
,4.512292213,
,4.392413076,
,1.968471643,
,3.598062777,
,3.376499317,
,4.783245666,
,3.452945606,
,2.596674769,
,4.616024622,
,2.460565516,
,2.399208354,
,2.608698886,
,2.65653095,
,3.697560712,
,4.243122446,
,3.154748743,
,2.216731407,
,3.604287373,
,4.324356415,
,3.229818116,
,3.768115957,
,4.221993804,
,4.058034036,
,3.945305913,
,3.560347078,
,4.686216824,
,4.304050465,
,4.769832431,
,3.847203198,
,3.484272984,
,4.328152595,
,3.579365602,
,3.618300593,
,2.791836834,
,4.740876521,
,5.582174159,
,3.642959998,
,5.312815244,
,4.256802115,
,4.074205171,
,4.179400935,
,5.173671487,
,3.773120243,
,3.070791449,
,4.183571342,
,3.97549637,
,3.994080666,
,4.734172954,
,3.431309518,
,4.576715402,
,4.681028475,
,4.193790417,
,4.035059676,
,4.219936565,
,5.886381046,
,2.922387578,
,4.395309277,
,3.018230686,
,4.463897789,
,3.532835201,
,3.382993398,
,3.327238474,
,4.359489126,
,2.967685466,
,5.211757347,
,4.532394778,
,4.663429578,
,4.17139062,
,2.465369468,
,3.831500866,
,5.325294942,
,3.257828286,
,3.354661879,
,4.88856041,
,4.797435832,
,4.521169965,
,3.2421107,
,2.051973354,
,3.5049013,
,4.171700782,
,3.624804843,
,4.942795032,
,3.85245358,
,3.159752012,
,1.906479921,
,2.312924337,
,4.665687151,
,4.44014955,
,3.102102557,
,4.807904054,
,3.849139423,
,4.524391582,
,4.189170529,
,2.818445682,
,2.920878462,
,3.263303408,
,3.394590406,
,3.562078901,
,4.526724407,
,4.838133154,
,4.097330036,
,3.956776822,
,4.106109146,
,3.521227007,
,3.94161651,
,3.11145623,
,3.846507622,
,3.392790449,
,4.635490592,
,3.858452418,
,3.611442454,
,5.416244609,
,4.225797102,
,3.660965664,
,5.053088638,
,4.510539035,
,3.810191211,
,3.682487856,
,2.746105735,
,3.855954851,
,3.844158526,
,2.355326025,
,2.588938007,
,4.770831051,
,3.444842751,
,3.913866672,
,4.260683716,
,3.942543946,
,3.314719115,
,3.79244181,
,4.028219842,
,4.795184361,
,3.990371942,
,4.163521657,
,4.422827256,
,2.28826595,
,4.039927694,
,4.739395879,
,4.238092737,
,3.696181763,
,4.730987946,
,5.033270812,
,3.486085144,
,4.290184698,
,4.727320916,
,2.256586715,
,0.932119734,
,2.371816474,
,3.768904073,
,2.042576971,
,5.067760826,
,5.48543209,
,2.728797679,
,4.232329825,
,3.964118001,
,4.464187613,
,3.697900365,
,2.609597847,
,3.672871817,
,4.43648252,
,3.809143779,
,4.85153622,
,4.313654301,
,3.754211547,
,5.050375483,
,3.393293827,
,4.194212441,
,3.508550025,
,4.817345182,
,2.72554352,
,5.23571609,
,2.567875465,
,4.491410684,
,4.520392018,
,3.860494403,
,3.378476219,
,5.356660964,
,3.570678015,
,3.47861685,
,5.145067433,
,2.996248844,
,4.277734491,
,3.255615458,
,1.511002018,
,6.206069593,
,3.15341047,
,2.28262812,
,2.534264074,
,3.777546915,
,3.309349753,
,2.05251029,
,4.088346524,
,4.54265453,
,4.344512877,
,3.248195977,
,4.613475192,
,4.327663454,
,3.710901746,
,2.884513238,
,4.261754538,
,5.074824384,
,4.737762698,
,4.836512176,
,3.437974442,
,4.392059186,
,4.28754883,
,2.898007828,
,3.866362057,
,4.97719759,
,4.899256423,
,3.416008871,
,5.310785462,
,5.130635239,
,3.835129253,
,4.468975294,
,6.518859324,
,2.446735341,
,4.510394632,
,5.248875094,
,5.395295963,
,4.615992081,
,5.377422496,
,4.392789338,
,3.844306997,
,4.360434865,
,4.828791685,
,4.675368273,
,2.121107955,
,5.336761784,
,2.988617842,
,3.976980063,
,2.106675761,
,2.259458511,
,3.045990693,
,4.115315364,
,5.045250183,
,5.00103837,
,3.086311752,
,3.894873572,
,3.952847425,
,3.633585987,
,2.862405298,
,5.109706931,
,3.232114331,
,4.658066318,
,4.32607095,
,2.499131364,
,4.800486606,
,2.993411624,
,3.975547216,
,4.539844768,
,4.969745567,
,3.077069942,
,4.922446371,
,3.852397649,
,5.368152212,
,3.915924928,
,4.299307529,
,4.427683071,
,3.627036993,
,2.635578236,
,2.075191776,
,4.275331498,
,3.769490839,
,4.035208147,
,3.384756745,
,4.218033899,
,2.47639293,
,2.409275908,
,3.240981914,
,3.632576181,
,5.329960592,
,3.534580243,
,3.083045391,
,3.708877049,
,4.00693561,
,5.80810226,
,6.085177599,
,5.37985498,
,4.173243456,
,5.035388049,
,4.360644352,
,4.319706019,
,4.273503068,
,5.569535821,
,2.214372142,
,4.502432112,
,3.793243146,
,1.520081121,
,1.96573815,
,3.45102972,
,4.762870566,
,4.191172853,
,4.016506904,
,4.562402189,
,5.456563635,
,1.380022132,
,2.682218465,
,4.137234157,
,4.636690563,
,3.555914304,
,2.508059961,
,4.297700788,
,3.242580519,
,4.019610558,
,3.467819145,
,4.11662618,
,3.987925222,
